Mode,Month,Origin Country,Origin Latitude,Origin Longitude,State,Load Port,Port Latitude,Port Longitude,Species,End Use,Destination Country,Destination Latitude,Destination Longitude,Quantity,Year,Date
Sea,Nov,Australia,-25.274398,133.775136,QLD,Brisbane,-27.470125,153.021072,Cattle,Feeder,Japan,36.204824,138.252924,1500,2019,01/11/2019
Sea,Nov,Australia,-25.274398,133.775136,QLD,Townsville,-19.258965,146.816956,Cattle,Feeder,Indonesia,-0.789275,113.921327,17227,2019,01/11/2019
Sea,Nov,Australia,-25.274398,133.775136,QLD,Townsville,-19.258965,146.816956,Cattle,Feeder,Philippines,12.879721,121.774017,1326,2019,01/11/2019
Sea,Nov,Australia,-25.274398,133.775136,QLD,Townsville,-19.258965,146.816956,Cattle,Slaughter,Vietnam,14.058324,108.277199,16997,2019,01/11/2019
Sea,Nov,Australia,-25.274398,133.775136,VIC,Portland,-38.35261,141.60574,Cattle,Breeder,China,35.86166,104.195397,13595,2019,01/11/2019
Sea,Nov,Australia,-25.274398,133.775136,VIC,Portland,-38.35261,141.60574,Cattle,Breeder,Pakistan,30.375321,69.345116,1863,2019,01/11/2019
Sea,Nov,Australia,-25.274398,133.775136,VIC,Geelong,-38.150002,144.350006,Cattle,Feeder,Russia,61.52401,105.318756,14488,2019,01/11/2019
Sea,Nov,Australia,-25.274398,133.775136,WA,Geraldton,-28.782387,114.607513,Cattle,Feeder,Indonesia,-0.789275,113.921327,5925,2019,01/11/2019
Sea,Nov,Australia,-25.274398,133.775136,WA,Fremantle,-32.056946,115.743889,Cattle,Slaughter,China,35.86166,104.195397,2618,2019,01/11/2019
Sea,Nov,Australia,-25.274398,133.775136,WA,Fremantle,-32.056946,115.743889,Cattle,Feeder,Indonesia,-0.789275,113.921327,7718,2019,01/11/2019
Sea,Nov,Australia,-25.274398,133.775136,WA,Fremantle,-32.056946,115.743889,Cattle,Feeder,Israel,31.046051,34.851612,6538,2019,01/11/2019
Sea,Nov,Australia,-25.274398,133.775136,WA,Fremantle,-32.056946,115.743889,Cattle,Slaughter,Kuwait,29.31166,47.481766,145,2019,01/11/2019
Sea,Nov,Australia,-25.274398,133.775136,WA,Fremantle,-32.056946,115.743889,Cattle,Slaughter,Qatar,25.354826,51.183884,800,2019,01/11/2019
Sea,Nov,Australia,-25.274398,133.775136,WA,Fremantle,-32.056946,115.743889,Cattle,Feeder,Russia,61.52401,105.318756,1890,2019,01/11/2019
Sea,Nov,Australia,-25.274398,133.775136,WA,Fremantle,-32.056946,115.743889,Cattle,Slaughter,United Arab Emirates,23.424076,53.847818,192,2019,01/11/2019
